,ETFPrice,CallPrice,PutPrice,StrikePrice,LocalTime,Type and Action,Profit
314,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:36.158946,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
315,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:36.557924,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
316,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:36.557954,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
317,1.958,0.0118,0.1086,2.05,2016-Feb-16 09:32:36.557985,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",16.377564076532316
318,1.958,0.0236,0.07,2.0,2016-Feb-16 09:32:36.558073,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",20.815728140931963
319,1.958,0.0236,0.07,2.0,2016-Feb-16 09:32:36.558103,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",20.815728140931963
320,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:36.558158,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.253892205331862
321,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:36.558258,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
322,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:36.558635,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.5683843985313235
323,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:36.558665,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
324,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:37.064979,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
325,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:37.065000,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.377564076532206
326,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:37.065029,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.377564076532206
327,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.065058,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.815728140932016
328,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.065078,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.815728140932016
329,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:37.065111,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.253892205331862
330,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:37.065423,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
331,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:37.065454,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
332,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:37.554816,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.377564076532206
333,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.554858,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.815728140932016
334,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.555077,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.815728140932016
335,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:37.555205,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.253892205331862
336,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:37.555227,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
337,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:37.555269,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
338,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:38.104195,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
339,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:38.104258,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
340,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:38.104287,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.377564076532206
341,1.958,0.023,0.07,2.0,2016-Feb-16 09:32:38.104336,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",14.815728140931999
342,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:38.104356,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.253892205331862
343,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:38.104501,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
344,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:38.604363,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
345,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:38.604422,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.377564076532206
346,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:38.604440,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",13.815728140932041
347,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:38.604770,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",13.815728140932041
348,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:38.604823,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.253892205331862
349,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:38.604859,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.253892205331862
350,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:38.605001,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
351,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:39.098265,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.377564076532206
352,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:39.098285,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.253892205331862
353,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:40.040381,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
354,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:40.040475,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",10.377564076532284
355,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:40.040531,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",10.377564076532284
356,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:40.040564,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.815728140932013
357,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:40.040584,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.815728140932013
358,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:40.040618,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.253892205331862
359,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:40.040647,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.253892205331862
360,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:40.040831,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
361,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:40.040863,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
362,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:40.518252,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",10.377564076532284
363,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:40.518270,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.815728140932013
364,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:40.518292,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.253892205331862
365,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:41.050212,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",10.377564076532284
366,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:41.050244,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.815728140932013
367,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:41.532142,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",10.377564076532284
368,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:42.042629,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
369,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:42.552160,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.253892205331862
370,1.958,0.042,0.0405,1.95,2016-Feb-16 09:32:43.060550,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.25389220533186574
371,1.958,0.042,0.0405,1.95,2016-Feb-16 09:32:43.060568,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.25389220533186574
372,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:43.060585,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
373,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:43.559647,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.130220334131461
374,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:43.559673,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
375,1.958,0.0416,0.04,1.95,2016-Feb-16 09:32:44.081360,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.2538922053318249
376,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:44.081383,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.130220334131461
377,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:44.081398,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
378,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:45.102699,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
379,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:45.102738,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",10.377564076532284
380,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:45.102792,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",13.815728140932041
381,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:45.102825,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",13.815728140932041
382,1.958,0.0438,0.04,1.95,2016-Feb-16 09:32:45.102888,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",23.25389220533183
383,1.958,0.0438,0.04,1.95,2016-Feb-16 09:32:45.102915,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",23.25389220533183
384,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:45.103063,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.130220334131461
385,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:45.103085,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
386,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:45.604530,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
387,1.958,0.0438,0.04,1.95,2016-Feb-16 09:32:45.604548,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",23.25389220533183
388,1.958,0.0438,0.0405,1.95,2016-Feb-16 09:32:45.604600,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",18.253892205331827
389,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:45.604621,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.130220334131461
390,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:46.096977,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
391,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:46.624717,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.130220334131461
392,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:46.624736,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
393,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:47.103943,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",13.815728140932041
394,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:47.620570,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
395,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:47.620720,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
396,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:49.165545,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
397,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:50.069211,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
398,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:50.069264,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
399,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:50.069280,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
400,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:50.582516,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
401,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:50.582674,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.130220334131461
402,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:50.582862,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
403,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:50.582902,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
404,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:51.070768,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
405,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:51.070851,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",13.815728140932041
406,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:51.070909,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
407,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:51.070992,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.130220334131461
408,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:51.071010,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
409,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:51.071027,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.5683843985313235
410,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:51.595248,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
411,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:52.081021,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
412,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:52.081043,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",13.815728140932041
413,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:52.595697,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
414,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:53.110728,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
415,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:53.512729,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
416,1.958,0.0112,0.1095,2.05,2016-Feb-16 09:32:53.512753,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.3775640765323036
417,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:54.018905,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.9394000121348585
418,1.958,0.0112,0.1095,2.05,2016-Feb-16 09:32:54.019033,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.3775640765323036
419,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:54.019156,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.130220334131461
420,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:54.019288,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
421,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:54.019315,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.130220334131461
422,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:54.019361,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.6920562697293215
423,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:54.019398,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.5683843985313235
424,1.959,0.0229,0.07,2.0,2016-Feb-16 09:32:55.574277,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.8594678195410763
