,ETFPrice,CallPrice,PutPrice,StrikePrice,LocalTime,Type,TransactionArbitrage,Profit
362,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:01.934944,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.771988462320856
363,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:01.934944,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.071988462320856
364,1.957,0.043,0.0418,1.95,2016-Feb-16 09:32:01.934960,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,7.210152526720592
365,1.957,0.043,0.0418,1.95,2016-Feb-16 09:32:01.934960,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,10.510152526720592
366,1.957,0.043,0.0406,1.95,2016-Feb-16 09:32:01.934976,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,19.210152526720588
367,1.957,0.043,0.0406,1.95,2016-Feb-16 09:32:01.934976,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,22.51015252672059
368,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:01.935212,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.524644719920065
369,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:01.935212,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.824644719920066
370,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:02.420938,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.333824397920928
371,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:02.420938,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.633824397920928
372,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:02.420956,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.771988462320856
373,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:02.420956,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.071988462320856
374,1.957,0.0227,0.0709,2.0,2016-Feb-16 09:32:02.420978,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.771988462320746
375,1.957,0.0227,0.0709,2.0,2016-Feb-16 09:32:02.420978,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,16.071988462320746
376,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:02.420997,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.2101525267206288
377,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:02.420997,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.510152526720629
378,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:02.969093,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.333824397920928
379,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:02.969093,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.633824397920928
380,1.957,0.0227,0.0709,2.0,2016-Feb-16 09:32:02.969122,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.771988462320746
381,1.957,0.0227,0.0709,2.0,2016-Feb-16 09:32:02.969122,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,16.071988462320746
382,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:02.969138,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.771988462320856
383,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:02.969138,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.071988462320856
384,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:02.969153,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.2101525267206288
385,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:02.969153,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.510152526720629
386,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:02.969191,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.2101525267206288
387,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:02.969191,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.510152526720629
388,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:03.442554,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.333824397920928
389,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:03.442554,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.633824397920928
390,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:03.442582,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.771988462320856
391,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:03.442582,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.071988462320856
392,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:03.442607,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.771988462320856
393,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:03.442607,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.071988462320856
394,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:03.442632,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.2101525267206288
395,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:03.442632,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.510152526720629
396,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:03.442650,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.2101525267206288
397,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:03.442650,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.510152526720629
398,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:03.947019,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.333824397920928
399,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:03.947019,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.633824397920928
400,1.957,0.0242,0.071,2.0,2016-Feb-16 09:32:03.947067,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,26.77198846232087
401,1.957,0.0242,0.071,2.0,2016-Feb-16 09:32:03.947067,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,30.07198846232087
402,1.957,0.0242,0.0707,2.0,2016-Feb-16 09:32:03.947107,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,29.771988462320817
403,1.957,0.0242,0.0707,2.0,2016-Feb-16 09:32:03.947107,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,33.07198846232082
404,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:03.947230,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.2101525267206288
405,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:03.947230,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.510152526720629
406,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:03.947264,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.2101525267206288
407,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:03.947264,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.510152526720629
408,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:03.947475,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.524644719920065
409,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:03.947475,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.824644719920066
410,1.958,0.0242,0.0707,2.0,2016-Feb-16 09:32:04.994181,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,19.815728140932073
411,1.958,0.0242,0.0707,2.0,2016-Feb-16 09:32:04.994181,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,23.115728140932074
412,1.958,0.0242,0.0707,2.0,2016-Feb-16 09:32:04.994215,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,19.815728140932073
413,1.958,0.0242,0.0707,2.0,2016-Feb-16 09:32:04.994215,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,23.115728140932074
414,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:04.994400,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.5683843985313235
415,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:04.994400,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.868384398531323
416,1.958,0.0242,0.0707,2.0,2016-Feb-16 09:32:05.378435,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,19.815728140932073
417,1.958,0.0242,0.0707,2.0,2016-Feb-16 09:32:05.378435,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,23.115728140932074
418,1.958,0.0242,0.0707,2.0,2016-Feb-16 09:32:05.378499,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,19.815728140932073
419,1.958,0.0242,0.0707,2.0,2016-Feb-16 09:32:05.378499,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,23.115728140932074
420,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:05.378649,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.5683843985313235
421,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:05.378649,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.868384398531323
422,1.958,0.0242,0.0707,2.0,2016-Feb-16 09:32:05.898176,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,19.815728140932073
423,1.958,0.0242,0.0707,2.0,2016-Feb-16 09:32:05.898176,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,23.115728140932074
424,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:05.898471,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.5683843985313235
425,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:05.898471,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.868384398531323
426,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:05.898499,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
427,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:05.898499,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
428,1.958,0.0246,0.0707,2.0,2016-Feb-16 09:32:06.402904,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,23.81572814093205
429,1.958,0.0246,0.0707,2.0,2016-Feb-16 09:32:06.402904,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,27.11572814093205
430,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:06.403021,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,41.81572814093201
431,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:06.403021,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,45.115728140932006
432,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:06.403243,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
433,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:06.403243,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
434,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:06.403261,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
435,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:06.403261,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
436,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:06.903602,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,41.81572814093201
437,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:06.903602,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,45.115728140932006
438,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:06.903631,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,41.81572814093201
439,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:06.903631,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,45.115728140932006
440,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:07.386629,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,41.81572814093201
441,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:07.386629,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,45.115728140932006
442,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:07.386664,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,41.81572814093201
443,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:07.386664,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,45.115728140932006
444,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:07.387005,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
445,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:07.387005,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
446,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:07.387060,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
447,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:07.387060,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
448,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:07.903756,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,41.81572814093201
449,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:07.903756,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,45.115728140932006
450,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:07.903789,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,41.81572814093201
451,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:07.903789,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,45.115728140932006
452,1.958,0.1108,0.0078,1.85,2016-Feb-16 09:32:07.903904,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,16.13022033413136
453,1.958,0.1108,0.0078,1.85,2016-Feb-16 09:32:07.903904,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,19.43022033413136
454,1.958,0.1108,0.0082,1.85,2016-Feb-16 09:32:07.903923,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.130220334131383
455,1.958,0.1108,0.0082,1.85,2016-Feb-16 09:32:07.903923,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.430220334131384
456,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:07.903948,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
457,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:07.903948,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
458,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:07.903971,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.5683843985313235
459,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:07.903971,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.868384398531323
460,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:08.420775,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,41.81572814093201
461,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:08.420775,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,45.115728140932006
462,1.958,0.0246,0.071,2.0,2016-Feb-16 09:32:08.420818,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,20.8157281409321
463,1.958,0.0246,0.071,2.0,2016-Feb-16 09:32:08.420818,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,24.115728140932102
464,1.958,0.1108,0.0082,1.85,2016-Feb-16 09:32:08.420879,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.130220334131383
465,1.958,0.1108,0.0082,1.85,2016-Feb-16 09:32:08.420879,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.430220334131384
466,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:08.421072,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.5683843985313235
467,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:08.421072,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.868384398531323
468,1.958,0.0237,0.071,2.0,2016-Feb-16 09:32:08.933354,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.815728140932123
469,1.958,0.0237,0.071,2.0,2016-Feb-16 09:32:08.933354,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.115728140932122
470,1.958,0.0237,0.071,2.0,2016-Feb-16 09:32:08.933392,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.815728140932123
471,1.958,0.0237,0.071,2.0,2016-Feb-16 09:32:08.933392,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.115728140932122
472,1.958,0.0422,0.0406,1.95,2016-Feb-16 09:32:08.933464,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.2538922053318942
473,1.958,0.0422,0.0406,1.95,2016-Feb-16 09:32:08.933464,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.553892205331894
474,1.958,0.0422,0.0406,1.95,2016-Feb-16 09:32:08.933507,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.2538922053318942
475,1.958,0.0422,0.0406,1.95,2016-Feb-16 09:32:08.933507,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.553892205331894
476,1.958,0.1108,0.0082,1.85,2016-Feb-16 09:32:08.933751,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.130220334131383
477,1.958,0.1108,0.0082,1.85,2016-Feb-16 09:32:08.933751,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.430220334131384
478,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:08.933808,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.5683843985313235
479,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:08.933808,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.868384398531323
480,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:09.986978,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.333824397920928
481,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:09.986978,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.633824397920928
482,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:09.987024,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.333824397920928
483,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:09.987024,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.633824397920928
484,1.957,0.0237,0.071,2.0,2016-Feb-16 09:32:09.987076,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,21.771988462320866
485,1.957,0.0237,0.071,2.0,2016-Feb-16 09:32:09.987076,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,25.071988462320867
486,1.957,0.0237,0.071,2.0,2016-Feb-16 09:32:09.987198,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,21.771988462320866
487,1.957,0.0237,0.071,2.0,2016-Feb-16 09:32:09.987198,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,25.071988462320867
488,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:09.987229,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.210152526720638
489,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:09.987229,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,14.510152526720638
490,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:09.987252,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.210152526720638
491,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:09.987252,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,14.510152526720638
492,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:09.987372,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.524644719920065
493,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:09.987372,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.824644719920066
494,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:09.987419,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.524644719920065
495,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:09.987419,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.824644719920066
496,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:10.478828,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.333824397920928
497,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:10.478828,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.633824397920928
498,1.957,0.0236,0.071,2.0,2016-Feb-16 09:32:10.478856,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,20.771988462320838
499,1.957,0.0236,0.071,2.0,2016-Feb-16 09:32:10.478856,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,24.07198846232084
500,1.957,0.0236,0.071,2.0,2016-Feb-16 09:32:10.478912,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,20.771988462320838
501,1.957,0.0236,0.071,2.0,2016-Feb-16 09:32:10.478912,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,24.07198846232084
502,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:10.478964,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.210152526720638
503,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:10.478964,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,14.510152526720638
504,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:10.479082,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.524644719920065
505,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:10.479082,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.824644719920066
506,1.957,0.0233,0.071,2.0,2016-Feb-16 09:32:10.972107,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,17.771988462320888
507,1.957,0.0233,0.071,2.0,2016-Feb-16 09:32:10.972107,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,21.07198846232089
508,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:10.972139,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.210152526720638
509,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:10.972139,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,14.510152526720638
510,1.957,0.0233,0.071,2.0,2016-Feb-16 09:32:11.458225,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,17.771988462320888
511,1.957,0.0233,0.071,2.0,2016-Feb-16 09:32:11.458225,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,21.07198846232089
512,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:11.458384,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.210152526720638
513,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:11.458384,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,14.510152526720638
514,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:11.458407,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.210152526720638
515,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:11.458407,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,14.510152526720638
516,1.957,0.0232,0.071,2.0,2016-Feb-16 09:32:11.988734,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,16.77198846232086
517,1.957,0.0232,0.071,2.0,2016-Feb-16 09:32:11.988734,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,20.07198846232086
518,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:11.988758,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.210152526720638
519,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:11.988758,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,14.510152526720638
520,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:11.988808,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.524644719920065
521,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:11.988808,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.824644719920066
522,1.957,0.155,0.0026,1.8,2016-Feb-16 09:32:11.988823,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,20.52464471992002
523,1.957,0.155,0.0026,1.8,2016-Feb-16 09:32:11.988823,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,23.82464471992002
524,1.957,0.0232,0.071,2.0,2016-Feb-16 09:32:12.462039,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,16.77198846232086
525,1.957,0.0232,0.071,2.0,2016-Feb-16 09:32:12.462039,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,20.07198846232086
526,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:12.462078,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.210152526720638
527,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:12.462078,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,14.510152526720638
528,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:12.462106,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.210152526720638
529,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:12.462106,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,14.510152526720638
530,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:12.462219,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.524644719920065
531,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:12.462219,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.824644719920066
532,1.957,0.0232,0.071,2.0,2016-Feb-16 09:32:12.909630,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,16.77198846232086
533,1.957,0.0232,0.071,2.0,2016-Feb-16 09:32:12.909630,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,20.07198846232086
534,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:12.909664,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.210152526720638
535,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:12.909664,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,14.510152526720638
536,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:12.909807,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.524644719920065
537,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:12.909807,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.824644719920066
538,1.957,0.0232,0.071,2.0,2016-Feb-16 09:32:13.409386,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,16.77198846232086
539,1.957,0.0232,0.071,2.0,2016-Feb-16 09:32:13.409386,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,20.07198846232086
540,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:13.409402,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.210152526720638
541,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:13.409402,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,14.510152526720638
542,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:13.409461,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.524644719920065
543,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:13.409461,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.824644719920066
544,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:13.910516,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.333824397920928
545,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:13.910516,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.633824397920928
546,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:13.910666,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.333824397920928
