,ETFPrice,CallPrice,PutPrice,StrikePrice,LocalTime,Type and Action,Profit
320,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:17.568038,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5976318839409105
321,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:17.568068,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5976318839409105
322,1.959,0.011,0.1086,2.05,2016-Feb-16 09:32:18.074378,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.7213037551412624
323,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:18.074420,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5976318839409105
324,1.959,0.011,0.1086,2.05,2016-Feb-16 09:32:18.584381,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.7213037551412624
325,1.959,0.011,0.1086,2.05,2016-Feb-16 09:32:18.584399,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.7213037551412624
326,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:18.584415,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5976318839409105
327,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:19.068913,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",6.721303755141267
328,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:19.068930,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",6.721303755141267
329,1.959,0.026,0.071,2.0,2016-Feb-16 09:32:19.068959,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",28.159467819541124
330,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.034027,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",6.721303755141267
331,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.034047,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",6.721303755141267
332,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:20.034125,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.159467819541135
333,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:20.034176,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5976318839409105
334,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:20.034209,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5976318839409105
335,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.425435,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",6.721303755141267
336,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:20.425463,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.159467819541135
337,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.918899,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",6.721303755141267
338,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:20.918964,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.159467819541135
339,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:20.919029,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",10.159467819541025
340,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:20.919053,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5976318839409105
341,1.959,0.011,0.1086,2.05,2016-Feb-16 09:32:21.436113,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.7213037551412624
342,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:21.436144,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",10.159467819541025
343,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:21.436217,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",10.159467819541025
344,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:21.436244,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5976318839409105
345,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:21.436260,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5976318839409105
346,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:21.922077,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",10.159467819541025
347,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:21.922197,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5976318839409105
348,1.959,0.011,0.1086,2.05,2016-Feb-16 09:32:22.441340,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.7213037551412624
349,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:22.441391,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",10.159467819541025
350,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:22.441435,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",10.159467819541025
351,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:22.441453,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5976318839409105
352,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:22.441483,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5976318839409105
353,1.959,0.011,0.1086,2.05,2016-Feb-16 09:32:22.924186,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.7213037551412624
354,1.959,0.0256,0.0709,2.0,2016-Feb-16 09:32:22.924244,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",25.159467819541035
355,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:22.924291,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5976318839409105
356,1.959,0.011,0.1086,2.05,2016-Feb-16 09:32:23.469763,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.7213037551412624
357,1.959,0.0255,0.0709,2.0,2016-Feb-16 09:32:23.469809,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",24.159467819541007
358,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:23.469843,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5976318839409105
359,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:23.469996,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5976318839409105
360,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:23.953772,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",10.159467819541025
361,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:25.004820,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.20320749815005978
362,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:25.004839,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.20320749815005978
363,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:25.505943,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.20320749815005978
364,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:25.995205,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.20320749815005978
365,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:28.440883,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.20320749815005978
366,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:28.941246,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.20320749815005978
367,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:28.941278,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.20320749815005978
368,1.96,0.0437,0.0405,1.95,2016-Feb-16 09:32:30.590329,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.6413715625499389
369,1.96,0.0437,0.0405,1.95,2016-Feb-16 09:32:30.590390,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.6413715625499389
370,1.96,0.0437,0.0405,1.95,2016-Feb-16 09:32:31.080280,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.6413715625499389
371,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:31.572848,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.20320749815005978
372,1.96,0.0437,0.0405,1.95,2016-Feb-16 09:32:31.572912,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.6413715625499389
373,1.96,0.0437,0.0405,1.95,2016-Feb-16 09:32:31.572943,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.6413715625499389
374,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:32.086062,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.20320749815005978
375,1.96,0.0437,0.0405,1.95,2016-Feb-16 09:32:32.086104,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.6413715625499389
376,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:32.596219,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.20320749815005978
377,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:33.097873,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.20320749815005978
378,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:33.608837,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.20320749815005978
379,1.96,0.0438,0.0405,1.95,2016-Feb-16 09:32:33.608864,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.6413715625498981
380,1.96,0.0438,0.0405,1.95,2016-Feb-16 09:32:33.608885,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.6413715625498981
381,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:34.118058,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.20320749815005978
382,1.96,0.0438,0.0405,1.95,2016-Feb-16 09:32:34.118101,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.6413715625498981
383,1.96,0.0438,0.0405,1.95,2016-Feb-16 09:32:34.118148,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.6413715625498981
384,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:35.065170,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.239400012134858
385,1.958,0.0118,0.1086,2.05,2016-Feb-16 09:32:35.065262,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",19.677564076532317
386,1.958,0.0241,0.0709,2.0,2016-Feb-16 09:32:35.065345,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",20.11572814093199
387,1.958,0.0241,0.07,2.0,2016-Feb-16 09:32:35.065402,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",29.115728140931967
388,1.958,0.0438,0.0405,1.95,2016-Feb-16 09:32:35.065453,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",21.553892205331827
389,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:35.560059,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.239400012134858
390,1.958,0.0241,0.07,2.0,2016-Feb-16 09:32:35.560094,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",29.115728140931967
391,1.958,0.0438,0.0405,1.95,2016-Feb-16 09:32:35.560143,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",21.553892205331827
392,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:35.560260,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",8.992056269729321
393,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:35.560320,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.868384398531323
394,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:36.055854,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.239400012134858
395,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:36.055995,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.239400012134858
396,1.958,0.0118,0.1086,2.05,2016-Feb-16 09:32:36.056063,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",19.677564076532317
397,1.958,0.0118,0.1086,2.05,2016-Feb-16 09:32:36.056114,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",19.677564076532317
398,1.958,0.0236,0.07,2.0,2016-Feb-16 09:32:36.056144,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",24.115728140931964
399,1.958,0.0236,0.07,2.0,2016-Feb-16 09:32:36.056164,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",24.115728140931964
400,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:36.056181,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",15.553892205331863
401,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:36.056198,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",15.553892205331863
402,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:36.056245,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",8.992056269729321
403,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:36.056553,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.868384398531323
404,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:36.056575,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.868384398531323
405,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:36.158946,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",8.992056269729321
406,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:36.557924,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.239400012134858
407,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:36.557954,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.239400012134858
408,1.958,0.0118,0.1086,2.05,2016-Feb-16 09:32:36.557985,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",19.677564076532317
409,1.958,0.0236,0.07,2.0,2016-Feb-16 09:32:36.558073,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",24.115728140931964
410,1.958,0.0236,0.07,2.0,2016-Feb-16 09:32:36.558103,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",24.115728140931964
411,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:36.558158,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",15.553892205331863
412,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:36.558258,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",8.992056269729321
413,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:36.558635,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.868384398531323
414,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:36.558665,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",4.8683843985311555
415,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:37.064979,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.239400012134858
416,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:37.065000,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",20.677564076532207
417,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:37.065029,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",20.677564076532207
418,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.065058,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",21.115728140932017
419,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.065078,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",21.115728140932017
420,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:37.065111,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",15.553892205331863
421,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:37.065423,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",8.992056269729321
422,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:37.065454,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",4.8683843985311555
423,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:37.554816,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",20.677564076532207
424,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.554858,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",21.115728140932017
425,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.555077,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",21.115728140932017
426,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:37.555205,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",15.553892205331863
427,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:37.555227,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",8.992056269729321
428,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:37.555269,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",4.8683843985311555
429,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:38.104195,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.239400012134858
430,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:38.104258,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.239400012134858
431,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:38.104287,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",20.677564076532207
432,1.958,0.023,0.07,2.0,2016-Feb-16 09:32:38.104336,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",18.115728140932
433,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:38.104356,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",15.553892205331863
434,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:38.104501,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",4.8683843985311555
435,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:38.604363,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.239400012134858
436,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:38.604422,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",20.677564076532207
437,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:38.604440,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.115728140932042
438,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:38.604770,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.115728140932042
439,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:38.604823,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",15.553892205331863
440,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:38.604859,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",15.553892205331863
441,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:38.605001,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",4.8683843985311555
442,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:39.098265,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",20.677564076532207
443,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:39.098285,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",15.553892205331863
444,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:40.040381,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.239400012134858
445,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:40.040475,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",13.677564076532283
446,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:40.040531,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",13.677564076532283
447,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:40.040564,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",16.115728140932013
448,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:40.040584,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",16.115728140932013
449,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:40.040618,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",15.553892205331863
450,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:40.040647,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",15.553892205331863
451,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:40.040831,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",8.992056269729321
452,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:40.040863,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",4.8683843985311555
453,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:40.518252,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",13.677564076532283
454,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:40.518270,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",16.115728140932013
455,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:40.518292,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",15.553892205331863
456,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:41.050212,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",13.677564076532283
457,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:41.050244,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",16.115728140932013
458,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:41.532142,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",13.677564076532283
459,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:42.042629,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",8.992056269729321
460,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:42.552160,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",15.553892205331863
461,1.958,0.042,0.0405,1.95,2016-Feb-16 09:32:43.060550,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5538922053318656
462,1.958,0.042,0.0405,1.95,2016-Feb-16 09:32:43.060568,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.5538922053318656
463,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:43.060585,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",8.992056269729321
464,1.958,0.0419,0.0405,1.95,2016-Feb-16 09:32:43.559590,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.553892205331837
465,1.958,0.0419,0.0405,1.95,2016-Feb-16 09:32:43.559631,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.553892205331837
466,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:43.559647,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",8.43022033413146
467,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:43.559673,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",8.992056269729321
468,1.958,0.0416,0.04,1.95,2016-Feb-16 09:32:44.081360,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",4.553892205331825
469,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:44.081383,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",8.43022033413146
470,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:44.081398,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",8.992056269729321
471,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:45.102699,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.239400012134858
472,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:45.102738,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",13.677564076532283
473,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:45.102792,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.115728140932042
474,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:45.102825,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.115728140932042
475,1.958,0.0438,0.04,1.95,2016-Feb-16 09:32:45.102888,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",26.55389220533183
476,1.958,0.0438,0.04,1.95,2016-Feb-16 09:32:45.102915,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",26.55389220533183
477,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:45.103063,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",8.43022033413146
478,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:45.103085,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",8.992056269729321
479,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:45.604530,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",9.239400012134858
